Datum,Weihnachtsmarkt,Ferien,Ware_1,Ware_2,Ware_3,Ware_4,Ware_5,Ware_6,Gesamtumsatz,KielerWoche,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,vor_feiertag,nach_feiertag,Wochentag_2,Wochentag_3,Wochentag_4,Wochentag_5,Wochentag_6,Wochentag_7,Wochentag_1,Monat_7,Monat_8,Monat_9,Monat_10,Monat_11,Monat_12,Monat_1,Monat_2,Monat_3,Monat_4,Monat_5,Monat_6,Temperaturklassen_normal,Temperaturklassen_warm,Temperaturklassen_kalt,Temperaturklassen_NA
2018-08-19,0,0,114.5649153,555.2756285,371.7779888,98.34049622,375.8885526,0,1515.84758142,NA,7,21.3875,10,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-08-20,0,0,143.8119832,436.0539422,225.2260691,86.92159809,268.9288594,0,1160.94245199,NA,6,19.6,13,21,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-21,0,0,167.8764667,398.7493594,207.7862387,125.2073222,332.1754604,0,1231.7948474,NA,4,19.7875,8,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-22,0,0,158.7078247,452.188181,242.9628531,150.7343963,354.5376556,0,1359.1309107,NA,0,26.6375,8,NA,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-08-23,0,0,196.983337,477.1358058,222.938078,89.9338,283.2530732,0,1270.244094,NA,5,22.575,11,5,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-08-24,0,0,134.8130423,460.8316135,204.3412474,61.59605426,328.5563969,0,1190.13835436,NA,5,17.1,15,61,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-25,0,0,210.894911,576.1766908,326.6662747,70.38589476,428.6402653,0,1612.76403656,NA,7,12.9,6,63,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-26,0,0,116.0377174,527.488146,335.6139712,86.14753473,425.1859629,0,1490.47333223,NA,3,16.9875,12,21,NA,NA,NA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-27,0,0,145.1583674,367.3505936,165.7576569,108.1209537,307.8754168,0,1094.2629884,NA,6,16.5375,13,63,NA,NA,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-28,0,0,157.917157,384.4486719,174.0349336,77.36754533,294.1284424,0,1087.89675023,NA,6,18.6125,9,61,NA,NA,NA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-29,0,0,159.8928972,346.1038044,187.378612,127.1929777,322.8384039,0,1143.4066952,NA,0,22.7,12,0,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-08-30,0,0,159.2742403,370.6148025,184.3311007,73.92625047,341.947788,0,1130.09418197,NA,7,15.4625,13,63,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-08-31,0,0,162.5117692,418.9815699,176.8421105,80.06328287,345.6993951,0,1184.09812757,NA,4,18.725,11,0,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-01,0,0,126.2050136,458.4179487,257.0535236,59.26817221,302.0147692,0,1202.95942731,NA,2,18.1125,8,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-02,0,0,86.97322182,409.8044846,277.6080112,94.65975229,358.1018127,0,1227.14728261,NA,1,18.95,11,5,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-03,0,0,171.2352941,340.0803974,179.9079103,54.34857806,383.9186219,0,1129.49080176,NA,2,21.0125,13,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-09-04,0,0,156.6616181,390.264188,175.8156789,92.25277694,288.086867,0,1103.08112894,NA,1,20.525,11,5,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-09-05,0,0,123.2903877,359.4578725,170.7644491,98.62195995,263.4040015,0,1015.53867075,NA,2,20.2875,11,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-09-06,0,0,169.3946192,442.5622219,170.9860834,66.51683583,349.4559956,0,1198.91575593,NA,0,21.275,11,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2018-09-07,0,0,134.4701425,376.8027195,139.8121815,111.1757749,326.8485044,0,1089.1093228,NA,7,17.475,12,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-08,0,0,128.6661299,548.8184743,236.0687026,100.1717104,333.7212169,0,1347.4462341,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-09-09,0,0,58.03270974,478.4811597,259.8899747,74.38593821,328.553688,0,1199.34347035,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-09-10,0,0,133.6449684,361.8965155,151.9205715,90.60754449,291.9470011,0,1030.01660099,NA,5,19.2375,12,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-11,0,0,126.7840343,368.5166613,143.1565468,123.3231759,260.0454292,0,1021.8258475,NA,7,16.55,12,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-12,0,0,134.8988648,335.1451399,171.2541229,84.83643134,346.3671996,0,1072.50175854,NA,7,14.3,11,61,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-13,0,0,168.00162,375.9985505,104.532371,70.80392603,301.8472715,0,1021.18373903,NA,4,17.3375,7,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-14,0,0,151.7568117,395.1841186,164.6428042,78.56583255,339.677371,0,1129.82693805,NA,3,17.1125,9,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-15,0,0,159.5561318,488.6490752,261.1175402,59.37024615,331.7171018,0,1300.41009515,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-09-16,0,0,87.63765151,460.5734162,253.0424524,113.468455,330.7626261,0,1245.48460121,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-09-17,0,0,169.6727569,386.5430239,164.0278674,42.9673198,324.0430357,0,1087.2540037,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-09-18,0,0,164.215439,347.8293992,163.8523084,92.58368499,268.9257216,0,1037.40655319,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-09-19,0,0,125.0254188,338.7449682,118.3818875,92.59080723,243.8963984,0,918.63948013,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-09-20,0,0,179.5937337,395.5320636,140.3587231,55.99404966,367.9423972,0,1139.42096726,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-09-21,0,0,130.2087697,361.2005308,129.0643678,78.22110345,275.7364,0,974.43117175,NA,6,14.957142,16,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-22,0,0,184.4395196,475.046079,217.0438388,84.24763841,366.8277529,0,1327.60482871,NA,4,13.025,20,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-23,0,0,74.62495517,447.3495916,158.9810015,67.05489471,250.3779665,0,998.38840948,NA,6,11.65,6,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-24,0,0,137.1027569,300.564014,129.5424145,101.1506506,265.1591163,0,933.5189523,NA,2,11.2875,17,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-25,0,0,100.4115487,363.0592972,126.3010236,143.4658474,342.4924714,0,1075.7301883,NA,3,12.7625,9,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-26,0,0,112.597491,334.757517,119.1452161,64.46565404,278.1796523,0,909.14553044,NA,7,14.2375,16,61,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-27,0,0,162.9220722,332.1568342,137.6191273,99.47084127,308.5718475,0,1040.74072247,NA,7,17.6,13,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-28,0,0,125.0397743,349.0213094,150.1807972,66.79280931,304.731038,0,995.76572821,NA,1,12.8625,15,21,NA,NA,NA,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-29,0,0,184.4649721,498.5418824,206.465748,75.23201852,306.1123478,0,1270.81696882,NA,6,13.1,10,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-09-30,0,0,44.48656214,466.7511749,218.0273479,87.44114026,284.7298531,0,1101.4360783,NA,5,13.9625,12,21,NA,NA,NA,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-01,0,1,192.3553632,397.4498761,168.339799,99.60097759,320.5984579,0,1178.34447379,NA,5,11.1625,12,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-02,0,1,150.0804285,474.6305006,207.3231506,121.1139078,301.3548031,0,1254.5027906,NA,6,10,18,61,NA,1,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-10-03,0,1,55.34279618,429.8599817,250.0870345,83.23107697,326.5438896,0,1145.06477895,NA,4,12.2875,18,21,1,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-04,0,1,150.529213,449.6830738,173.3748795,69.74555679,253.4392672,0,1096.77199029,NA,7,14.2625,8,61,NA,NA,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-05,0,1,107.9074585,430.5743402,161.2201394,85.51339942,267.8466121,0,1053.06194962,NA,0,18.1125,8,5,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-06,0,1,151.0462109,480.4542224,201.2817538,67.85098891,322.4153434,0,1223.04851941,NA,1,14.3375,6,10,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-07,0,1,79.18222536,488.1375571,236.1814071,82.3094936,223.7528676,0,1109.56355076,NA,1,11.4,10,5,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-08,0,1,193.8014186,417.6014511,182.8986261,69.4745758,262.2409467,0,1126.0170183,NA,5,13.0625,10,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-09,0,1,133.323304,426.7415717,179.1792192,93.76482685,262.7223611,0,1095.73128285,NA,3,15.125,9,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-10,0,1,114.3459558,407.2228812,178.3704876,65.91138248,258.4241444,0,1024.27485148,NA,0,17.1,6,10,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-11,0,1,128.827791,444.2645969,180.2588366,74.41014502,302.9247264,0,1130.68609592,NA,0,19.633333,7,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-12,0,1,141.6359669,413.4850403,212.7163507,83.98318524,318.2666496,0,1170.08719274,NA,0,21.4125,7,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018-10-13,0,1,164.6149385,448.8182373,234.9698336,88.27486903,309.3492555,0,1246.02713393,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-10-14,0,1,101.3423424,531.2368585,298.609993,65.12781113,324.5694682,0,1320.88647323,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-10-15,0,1,141.6118324,383.2347287,166.8231943,79.94827407,223.2527778,0,994.87080727,NA,0,20.7875,6,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018-10-16,0,1,100.0496583,366.1159561,174.5706163,122.9009897,272.6209401,0,1036.2581605,NA,7,19.0625,6,10,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-17,0,1,110.5606627,364.2312099,168.9523419,77.10679468,239.9750248,0,960.82603398,NA,2,20.8375,5,5,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2018-10-18,0,1,138.6358189,332.9701865,164.8498679,80.46197893,260.1429965,0,977.06084873,NA,1,12.816666,12,5,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-19,0,1,142.8572918,387.1365163,150.170567,53.81810667,278.984818,0,1012.96729977,NA,3,10.925,6,5,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-20,0,0,148.9328857,502.1808311,222.5500966,57.80080558,334.0044312,0,1265.46905018,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-10-21,0,0,66.60593995,518.1181708,198.9631929,67.57503012,229.4816288,0,1080.74396257,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-10-22,0,0,163.2657939,332.6869229,118.3649824,68.94791089,288.9599205,0,972.22553059,NA,2,11.1,14,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-23,0,0,120.2018846,336.4841432,140.5876519,77.25962478,235.7147154,0,910.24801988,NA,7,11.925,23,63,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-24,0,0,122.9616545,334.822698,108.0199711,77.60775531,230.386877,0,873.79895591,NA,4,10.357142,11,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-25,0,0,117.1576995,322.9447668,123.6495626,73.35531256,312.6177468,0,949.72508826,NA,6,11.125,19,21,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-26,0,0,130.3635719,354.2268666,135.3664466,60.56041396,286.478389,0,966.99568806,NA,7,10.325,9,63,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-27,0,0,116.6307879,402.4334674,174.6485043,55.1771749,347.569125,0,1096.4590595,NA,7,5.8375,13,63,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-10-28,0,0,81.92357689,355.744141,228.3223198,66.46757976,304.6475518,0,1037.10516925,NA,2,5.5875,14,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-10-29,0,0,98.87012434,237.1031224,115.3480514,58.48406443,252.9887871,0,762.79414967,NA,7,7.3625,17,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-10-30,0,0,117.7524418,301.49026,120.0262123,45.43613048,254.7027915,0,839.40783608,NA,7,10.6375,11,20,NA,1,NA,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2018-10-31,0,0,0,0,0,0,0,0,0,NA,5,9.9,10,0,1,1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1
2018-11-01,0,0,146.4396753,330.2859984,122.904183,39.50236346,270.5261144,0,909.65833456,NA,5,11.725,8,0,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-02,0,0,107.2568441,271.9903991,122.1010437,69.70753442,259.9988421,0,831.05466342,NA,6,10.675,12,61,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-03,0,0,178.2529528,407.6297752,161.8613769,73.81684341,313.8149273,0,1135.37587561,NA,0,8.7,5,10,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-04,0,0,134.048481,469.4663449,232.8627922,78.07494108,256.4372799,0,1170.88983908,NA,8,8.225,5,10,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-05,0,0,130.430867,277.3288425,91.4851444,55.68290538,229.8131806,0,784.74093988,NA,8,10.4125,6,10,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-06,0,0,112.3964966,251.8129672,83.68896701,79.32852539,210.2855845,0,737.5125407,NA,7,8.5375,5,45,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-07,0,0,136.4452353,280.2701102,125.1776061,45.08046174,229.9302302,0,816.90364354,NA,1,11.0875,4,28,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-08,0,0,142.0281934,250.2449372,121.5625519,83.58624881,218.8716634,0,816.29359471,NA,6,11.625,7,20,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-09,0,0,86.88864753,262.835937,115.07922,87.4693802,210.7539987,0,763.02718343,NA,7,9.3,6,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-10,0,0,106.8603409,339.970806,174.0555245,121.5235111,278.3298236,0,1020.7400061,NA,7,11.425,8,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-11,0,0,101.9948382,478.7375515,212.7556662,63.40505969,271.7639192,0,1128.65703479,NA,7,12.2375,8,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-12,0,0,132.7456705,235.4167584,73.09916358,60.60125011,160.2163865,0,662.07922909,NA,7,10.5375,4,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-13,0,0,87.58440799,248.7092777,82.46807014,72.04029991,214.742733,0,705.54478874,NA,7,10.325,9,61,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-14,0,0,96.0746494,229.7174413,79.71722723,78.90587332,170.5819019,0,654.99709315,NA,7,8.4375,7,10,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-15,0,0,150.0232188,260.8947589,103.1057064,82.31312729,213.8590666,0,810.19587799,NA,2,10.35,6,5,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2018-11-16,0,0,132.0611709,253.8444147,106.5701133,59.22225063,226.3964854,0,778.09443493,NA,0,8.2625,7,10,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-17,0,0,113.6098316,329.7701999,160.5336947,113.6836038,284.0546403,0,1001.6519703,NA,0,5.375,10,10,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-18,0,0,154.9039991,453.1614151,237.5102729,78.91479656,309.68598,0,1234.17646366,NA,7,6.75,14,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-19,0,0,151.1078143,221.2326761,62.53062268,46.57955406,189.9007626,0,671.35142974,NA,6,5.775,21,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-20,0,0,171.1801438,281.1912476,104.9012645,63.98533963,172.4564013,0,793.71439683,NA,7,4.725,16,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-21,0,0,172.6823407,237.0157808,79.50495618,55.11878914,239.6582871,0,783.98015392,NA,7,3.05,12,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-22,0,0,163.8125283,267.1412513,104.8056391,76.50943172,209.3544682,0,821.62331862,NA,8,1.5125,9,21,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-23,0,0,164.4070273,293.2457833,81.49604455,96.50245426,238.2979998,0,873.94930921,NA,8,1.8875,6,10,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-24,0,0,152.9308581,358.186542,176.6199136,148.6203403,274.8262275,0,1111.1838815,NA,8,3.025,4,10,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-25,0,0,110.2855738,429.7401618,240.3666729,51.03493911,323.24149,0,1154.66883761,NA,8,5.1625,12,53,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-26,1,0,175.5314323,255.9241629,110.0268233,60.67336237,205.7479908,0,807.90377167,NA,7,4.95,12,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-27,1,0,138.7634689,252.1034984,110.1434945,63.99798312,196.5016269,0,761.51007182,NA,8,2.1625,3,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-28,1,0,114.4660328,232.6442463,103.9345442,78.13667934,207.0913909,0,736.27289354,NA,3,1.5,10,5,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-29,1,0,192.4014291,246.025752,78.73105881,67.08100276,214.0862167,0,798.32545937,NA,7,3.3,10,61,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-30,1,0,140.7270387,274.6214426,134.9998422,78.2449105,258.1498939,0,886.7431279,NA,5,7.8375,8,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-12-01,1,0,149.5364171,313.3795214,159.8171441,110.7562288,275.9611246,0,1009.450436,NA,7,7.1625,8,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-02,1,0,80.74546328,425.1082349,221.3083373,65.01950477,294.5455498,0,1086.72709005,NA,7,8.15,8,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-03,1,0,134.9829344,242.1571153,106.6232786,70.07120508,179.845683,0,733.68021638,NA,7,10.825,12,61,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-12-04,1,0,130.7386229,215.9993412,88.33611084,77.71942278,189.5571778,0,702.35067552,NA,1,5.442857,14,21,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-05,1,0,150.9548674,250.980296,75.37646917,85.82869978,204.4246334,0,767.56496575,NA,1,3.7375,6,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-06,1,0,155.4247765,268.0174441,85.23976365,76.99316907,255.0686678,0,840.74382112,NA,7,6.725,7,61,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-07,1,0,149.1563249,272.6431072,90.87796942,92.046945590000007,288.8445478,0,893.56889491,NA,7,10.825,9,61,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2018-12-08,1,0,162.4223339,325.154381,142.0765329,248.8515505,218.0320606,0,1096.5368589,NA,8,7.475,18,61,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-09,1,0,105.3319101,459.7490728,199.0755851,73.59618394,279.2510017,0,1117.00375364,NA,7,6.95,18,61,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-10,1,0,135.0581777,245.532581,95.93196796,82.51784655,235.5760842,0,794.61665741,NA,5,4.9125,15,21,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-11,1,0,107.2236414,258.8296377,90.47408921,86.26633405,202.8874834,0,745.68118576,NA,6,4.6375,11,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-12,1,0,64.9250635,245.1568911,88.90174335,105.2219904,190.1535736,0,694.35926195,NA,7,4.175,12,21,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
