"","Datum","Wochentag","Sonntag","Samstag","Monat","Weihnachtsmarkt","Feiertage","Ferien","Monat_1","Ware_1","Ware_2","Ware_3","Ware_4","Ware_5","Ware_6","Gesamtumsatz","weihnachtsfeiertag_25","weihnachtsfeiertag_26","weihnachtsfeiertag_27","neujahrstage"
"1594",2017-11-10,6,0,0,11,0,0,0,0,114.1069262,240.1477726,90.06905099,104.3638248,195.1519691,NA,NA,NA,NA,NA,NA
"1595",2017-11-11,7,0,1,11,0,0,0,0,119.2148466,330.8210144,95.09705883,90.75757368,180.2222569,NA,NA,NA,NA,NA,NA
"1596",2017-11-12,1,1,0,11,0,0,0,0,81.70690312,424.7376141,189.8145982,140.0288679,251.9190498,NA,NA,NA,NA,NA,NA
"1597",2017-11-13,2,0,0,11,0,0,0,0,146.4656184,243.1919483,93.60099664,115.803558,190.6818094,NA,NA,NA,NA,NA,NA
"1598",2017-11-14,3,0,0,11,0,0,0,0,91.09635952,241.3400426,92.58132355,66.63865124,178.6618035,NA,NA,NA,NA,NA,NA
"1599",2017-11-15,4,0,0,11,0,0,0,0,107.4558872,204.7000173,86.78940972,55.64111643,206.2797625,NA,NA,NA,NA,NA,NA
"1600",2017-11-16,5,0,0,11,0,0,0,0,125.4988921,256.5289218,80.81749933,59.00349558,171.7272901,NA,NA,NA,NA,NA,NA
"1601",2017-11-17,6,0,0,11,0,0,0,0,141.6162019,251.2297561,67.87295022,92.45689621,192.1432813,NA,NA,NA,NA,NA,NA
"1602",2017-11-18,7,0,1,11,0,0,0,0,89.6760956,292.5094718,70.91504954,93.16776799,195.8536488,NA,NA,NA,NA,NA,NA
"1603",2017-11-19,1,1,0,11,0,0,0,0,121.3733406,445.8053744,128.5916134,147.7616025,290.5278372,NA,NA,NA,NA,NA,NA
"1604",2017-11-20,2,0,0,11,0,0,0,0,100.7324918,233.3005726,99.33358126,61.32994885,158.3300393,NA,NA,NA,NA,NA,NA
"1605",2017-11-21,3,0,0,11,0,0,0,0,90.51748349,239.8806727,75.67368914,69.69509916,164.0804162,NA,NA,NA,NA,NA,NA
"1606",2017-11-22,4,0,0,11,0,0,0,0,84.72489041,232.9781872,77.59148954,74.44378827,181.4329328,NA,NA,NA,NA,NA,NA
"1607",2017-11-23,5,0,0,11,0,0,0,0,86.62357383,227.7361177,83.7872041,72.09648597,163.1335727,NA,NA,NA,NA,NA,NA
"1608",2017-11-24,6,0,0,11,0,0,0,0,102.7049616,234.5037209,90.34275624,67.60961247,190.0851442,NA,NA,NA,NA,NA,NA
"1609",2017-11-25,7,0,1,11,0,0,0,0,100.8946432,266.3940998,83.55718033,98.93091789,173.3878689,NA,NA,NA,NA,NA,NA
"1610",2017-11-26,1,1,0,11,0,0,0,0,56.18396097,462.0205104,145.5394097,171.5265752,223.7278096,NA,NA,NA,NA,NA,NA
"1611",2017-11-27,2,0,0,11,1,0,0,0,108.4887855,246.4859819,91.21663697,72.99641019,200.0722899,NA,NA,NA,NA,NA,NA
"1612",2017-11-28,3,0,0,11,1,0,0,0,82.64500515,182.668977,95.62883531,95.88557865,183.8127959,NA,NA,NA,NA,NA,NA
"1613",2017-11-29,4,0,0,11,1,0,0,0,70.89335909,222.2186383,91.71892431,62.99498586,187.8078869,NA,NA,NA,NA,NA,NA
"1614",2017-11-30,5,0,0,11,1,0,0,0,151.8510674,216.7843033,90.99056832,76.07229035,215.347995,NA,NA,NA,NA,NA,NA
"1615",2017-12-01,6,0,0,12,1,0,0,0,81.76347855,243.4541123,108.7908434,71.19083449,205.1468483,NA,NA,NA,NA,NA,NA
"1616",2017-12-02,7,0,1,12,1,0,0,0,127.0825167,288.536116,127.4055587,118.5313301,213.2555985,NA,NA,NA,NA,NA,NA
"1617",2017-12-03,1,1,0,12,1,0,0,0,77.13762986,434.5638592,172.878605,186.6147347,251.201024,NA,NA,NA,NA,NA,NA
"1618",2017-12-04,2,0,0,12,1,0,0,0,132.4055061,215.3596241,124.8853059,53.88759371,167.0730542,NA,NA,NA,NA,NA,NA
"1619",2017-12-05,3,0,0,12,1,0,0,0,98.68657404,226.9464862,85.36724681,83.25506474,165.2203902,NA,NA,NA,NA,NA,NA
"1620",2017-12-06,4,0,0,12,1,0,0,0,87.216877,208.9922618,88.44594437,56.43911036,189.8694824,NA,NA,NA,NA,NA,NA
"1621",2017-12-07,5,0,0,12,1,0,0,0,121.0229306,203.8131137,88.77139684,75.0585644,193.7368552,NA,NA,NA,NA,NA,NA
"1622",2017-12-08,6,0,0,12,1,0,0,0,90.72322206,226.268514,88.68274909,102.4955175,195.0067561,NA,NA,NA,NA,NA,NA
"1623",2017-12-09,7,0,1,12,1,0,0,0,109.5667009,337.9447631,128.712796,88.90798765,213.9928758,NA,NA,NA,NA,NA,NA
"1624",2017-12-10,1,1,0,12,1,0,0,0,46.1034351,405.9932577,141.2284298,100.2462921,230.0090529,NA,NA,NA,NA,NA,NA
"1625",2017-12-11,2,0,0,12,1,0,0,0,64.11149173,202.0539979,66.8512774,99.9899199,162.3901263,NA,NA,NA,NA,NA,NA
"1626",2017-12-12,3,0,0,12,1,0,0,0,104.1888884,195.0404683,80.27440967,108.1849583,171.7895156,NA,NA,NA,NA,NA,NA
"1627",2017-12-13,4,0,0,12,1,0,0,0,71.08468353,194.1613093,54.56060553,79.40114054,162.96052,NA,NA,NA,NA,NA,NA
"1628",2017-12-14,5,0,0,12,1,0,0,0,147.5855682,244.5583584,63.02666529,59.65533095,215.2332897,NA,NA,NA,NA,NA,NA
"1629",2017-12-15,6,0,0,12,1,0,0,0,107.0553126,207.0514042,78.22165019,97.56014314,206.3242362,NA,NA,NA,NA,NA,NA
"1630",2017-12-16,7,0,1,12,1,0,0,0,111.7644872,359.3912469,142.5342174,104.0573494,233.8843167,NA,NA,NA,NA,NA,NA
"1631",2017-12-17,1,1,0,12,1,0,0,0,54.21084468,414.2412686,159.6862969,103.8198915,277.1746471,NA,NA,NA,NA,NA,NA
"1632",2017-12-18,2,0,0,12,1,0,0,0,132.3432972,236.1720515,94.77374844,84.78048117,134.4056982,NA,NA,NA,NA,NA,NA
"1633",2017-12-19,3,0,0,12,1,0,0,0,114.9542154,219.588548,73.63430881,93.82373033,149.4754304,NA,NA,NA,NA,NA,NA
"1634",2017-12-20,4,0,0,12,1,0,0,0,95.05752386,263.8138064,94.79677451,107.6101919,157.7217431,NA,NA,NA,NA,NA,NA
"1635",2017-12-21,5,0,0,12,1,0,1,0,123.5109473,295.9833865,70.67737168,67.96610896,178.9491502,NA,NA,NA,NA,NA,NA
"1636",2017-12-22,6,0,0,12,1,0,1,0,132.3405284,253.9997005,81.72678932,76.65214736,169.1486999,NA,NA,NA,NA,NA,NA
"1637",2017-12-23,7,0,1,12,0,0,1,0,216.9860065,321.1438762,83.56765507,107.1263117,190.505322,NA,NA,NA,NA,NA,NA
"1638",2017-12-24,1,1,0,12,0,0,1,0,168.2278859,578.9959388,187.9674201,138.7696905,199.9101088,NA,NA,NA,NA,NA,NA
"1639",2017-12-25,2,0,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"1640",2017-12-26,3,0,0,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
"1641",2017-12-27,4,0,0,12,0,0,1,0,104.5824754,366.3919338,139.8322203,94.95547447,220.0525053,NA,NA,NA,NA,1,NA
"1642",2017-12-28,5,0,0,12,0,0,1,0,108.2093339,389.2875962,105.1387555,97.90602567,266.2903268,NA,NA,NA,NA,NA,NA
"1643",2017-12-29,6,0,0,12,0,0,1,0,120.6811938,433.432993,179.5942351,55.50267141,285.850859,NA,NA,NA,NA,NA,NA
"1644",2017-12-30,7,0,1,12,0,0,1,0,162.1505126,492.4318581,151.5717837,65.97736938,444.3325214,NA,NA,NA,NA,NA,NA
"1645",2017-12-31,1,1,0,12,0,0,1,0,162.986018,558.7048488,179.5084068,89.88071406,1432.422347,NA,NA,NA,NA,NA,NA
"1646",2018-01-01,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"1647",2018-01-02,3,0,0,1,0,0,1,0,154.7863749,362.1066226,150.5024356,83.46739466,278.6905454,NA,NA,NA,NA,NA,NA
"1648",2018-01-03,4,0,0,1,0,0,1,0,80.17113412,296.9507118,115.4308953,101.8788859,234.2465436,NA,NA,NA,NA,NA,NA
"1649",2018-01-04,5,0,0,1,0,0,1,0,136.5916195,277.5394476,102.5126548,64.95064308,231.0437777,NA,NA,NA,NA,NA,NA
"1650",2018-01-05,6,0,0,1,0,0,1,0,91.9340176,221.4939288,109.2759938,81.54333075,191.0505442,NA,NA,NA,NA,NA,NA
"1651",2018-01-06,7,0,1,1,0,0,1,0,73.84952359,306.6120675,102.4603753,98.3905462,264.1458105,NA,NA,NA,NA,NA,NA
"1652",2018-01-07,1,1,0,1,0,0,0,0,87.92060632,424.8033303,144.4420394,55.43352746,316.3533436,NA,NA,NA,NA,NA,NA
"1653",2018-01-08,2,0,0,1,0,0,0,0,118.3397223,218.4162909,66.69297029,84.82144228,270.7484635,NA,NA,NA,NA,NA,NA
"1654",2018-01-09,3,0,0,1,0,0,0,0,88.89499594,231.3705068,82.61437857,117.3919668,170.6473,NA,NA,NA,NA,NA,NA
"1655",2018-01-10,4,0,0,1,0,0,0,0,92.16322131,213.4937486,72.31077095,96.69969873,192.2646357,NA,NA,NA,NA,NA,NA
"1656",2018-01-11,5,0,0,1,0,0,0,0,126.2199743,222.6566608,75.96285441,90.30805302,170.3541158,NA,NA,NA,NA,NA,NA
"1657",2018-01-12,6,0,0,1,0,0,0,0,116.2619666,213.6535416,75.53258716,98.14644386,211.6080327,NA,NA,NA,NA,NA,NA
"1658",2018-01-13,7,0,1,1,0,0,0,0,109.6225948,326.1347968,102.9124371,71.62830519,256.5855944,NA,NA,NA,NA,NA,NA
"1659",2018-01-14,1,1,0,1,0,0,0,0,49.00055923,396.3789797,151.9688589,82.96789867,326.994081,NA,NA,NA,NA,NA,NA
"1660",2018-01-15,2,0,0,1,0,0,0,0,108.8006293,242.9218641,85.92564439,95.0395543,214.0877281,NA,NA,NA,NA,NA,NA
"1661",2018-01-16,3,0,0,1,0,0,0,0,116.4078315,225.7640434,56.30931005,94.00244459,177.1970094,NA,NA,NA,NA,NA,NA
"1662",2018-01-17,4,0,0,1,0,0,0,0,99.92876614,214.4003105,77.18812038,172.9381122,199.7804379,NA,NA,NA,NA,NA,NA
"1663",2018-01-18,5,0,0,1,0,0,0,0,111.7885224,227.2799788,72.25327026,83.6944634,221.5202139,NA,NA,NA,NA,NA,NA
"1664",2018-01-19,6,0,0,1,0,0,0,0,121.0282509,233.268219,79.49126845,76.75398177,227.6297627,NA,NA,NA,NA,NA,NA
"1665",2018-01-20,7,0,1,1,0,0,0,0,115.6908815,295.0069424,86.03764995,89.71339398,295.6115869,NA,NA,NA,NA,NA,NA
"1666",2018-01-21,1,1,0,1,0,0,0,0,86.98243853,398.5854484,187.190403,98.71919849,288.0641725,NA,NA,NA,NA,NA,NA
"1667",2018-01-22,2,0,0,1,0,0,0,0,137.9323316,194.0830183,106.6182529,76.69028117,205.2191917,NA,NA,NA,NA,NA,NA
"1668",2018-01-23,3,0,0,1,0,0,0,0,101.7439833,208.4436671,81.72995497,64.15085978,192.5672729,NA,NA,NA,NA,NA,NA
"1669",2018-01-24,4,0,0,1,0,0,0,0,115.4647533,203.3857821,98.33094224,209.0196235,191.5993978,NA,NA,NA,NA,NA,NA
"1670",2018-01-25,5,0,0,1,0,0,0,0,103.2671038,232.3916308,81.19110294,96.1022155,189.9088557,NA,NA,NA,NA,NA,NA
"1671",2018-01-26,6,0,0,1,0,0,0,0,98.05568395,274.6339392,79.48711894,100.4054351,241.0038257,NA,NA,NA,NA,NA,NA
"1672",2018-01-27,7,0,1,1,0,0,0,0,130.9450386,245.3090386,104.3681625,83.91000408,238.5085994,NA,NA,NA,NA,NA,NA
"1673",2018-01-28,1,1,0,1,0,0,0,0,83.01803763,386.4187202,179.2571908,86.48382364,343.0166027,NA,NA,NA,NA,NA,NA
"1674",2018-01-29,2,0,0,1,0,0,0,0,109.7442992,194.7902954,82.91257508,69.78894165,193.5492135,NA,NA,NA,NA,NA,NA
"1675",2018-01-30,3,0,0,1,0,0,0,0,117.0526466,238.5438438,99.03500247,84.0343117,209.7025445,NA,NA,NA,NA,NA,NA
"1676",2018-01-31,4,0,0,1,0,0,0,0,105.8124234,208.5062526,79.21630426,85.73361911,215.6634624,NA,NA,NA,NA,NA,NA
"1677",2018-02-01,5,0,0,2,0,0,0,0,96.76647961,226.6615411,92.84781489,92.14466539,229.8032949,NA,NA,NA,NA,NA,NA
"1678",2018-02-02,6,0,0,2,0,0,0,0,95.67376206,232.9582527,103.7076206,112.1547958,228.5912443,NA,NA,NA,NA,NA,NA
"1679",2018-02-03,7,0,1,2,0,0,0,0,105.6091856,272.959507,114.5067509,95.44142034,277.3951129,NA,NA,NA,NA,NA,NA
"1680",2018-02-04,1,1,0,2,0,0,0,0,53.01380043,379.1193696,148.4528734,80.82235226,328.4038791,NA,NA,NA,NA,NA,NA
"1681",2018-02-05,2,0,0,2,0,0,0,0,141.343449,218.6397477,112.1225445,85.36478585,235.745691,NA,NA,NA,NA,NA,NA
"1682",2018-02-06,3,0,0,2,0,0,0,0,119.7197579,222.3558759,81.22630291,97.05474864,298.0156375,NA,NA,NA,NA,NA,NA
"1683",2018-02-07,4,0,0,2,0,0,0,0,101.4195393,195.5137311,108.2694936,100.3459961,243.4492681,NA,NA,NA,NA,NA,NA
"1684",2018-02-08,5,0,0,2,0,0,0,0,158.1534669,224.256606,110.1410518,56.22065825,362.4304928,NA,NA,NA,NA,NA,NA
"1685",2018-02-09,6,0,0,2,0,0,0,0,136.9878681,233.5176443,101.2518656,71.39422402,286.3239384,NA,NA,NA,NA,NA,NA
"1686",2018-02-10,7,0,1,2,0,0,0,0,162.6570023,309.5805545,130.957351,116.0617371,366.5534912,NA,NA,NA,NA,NA,NA
"1687",2018-02-11,1,1,0,2,0,0,0,0,50.42650353,400.7996069,154.4820163,76.36580312,313.299044,NA,NA,NA,NA,NA,NA
"1688",2018-02-12,2,0,0,2,0,0,0,0,116.3684036,236.6309901,82.15189366,67.23607022,229.22349,NA,NA,NA,NA,NA,NA
"1689",2018-02-13,3,0,0,2,0,0,0,0,130.2342126,221.4170705,111.7473111,104.2456051,263.0571721,NA,NA,NA,NA,NA,NA
"1690",2018-02-14,4,0,0,2,0,0,0,0,84.2120189,236.2073654,106.3968689,78.13823709,321.8245801,NA,NA,NA,NA,NA,NA
"1691",2018-02-15,5,0,0,2,0,0,0,0,97.24579376,194.9141703,104.3575645,73.10913489,209.6758235,NA,NA,NA,NA,NA,NA
"1692",2018-02-16,6,0,0,2,0,0,0,0,163.3535865,199.111471,102.7727946,82.31628677,367.9985584,NA,NA,NA,NA,NA,NA
"1693",2018-02-17,7,0,1,2,0,0,0,0,148.5147601,305.7914991,115.9320735,73.67919727,255.2882648,NA,NA,NA,NA,NA,NA
"1694",2018-02-18,1,1,0,2,0,0,0,0,43.13720263,383.2103708,164.3279356,80.16375689,425.191343,NA,NA,NA,NA,NA,NA
"1695",2018-02-19,2,0,0,2,0,0,0,0,121.9422307,229.7253662,93.96495153,102.4513677,304.597844,NA,NA,NA,NA,NA,NA
"1696",2018-02-20,3,0,0,2,0,0,0,0,89.58674181,211.2854758,120.4686784,82.52390028,178.0624489,NA,NA,NA,NA,NA,NA
"1697",2018-02-21,4,0,0,2,0,0,0,0,116.0060819,228.8610553,101.2097327,78.08096164,193.2214119,NA,NA,NA,NA,NA,NA
"1698",2018-02-22,5,0,0,2,0,0,0,0,124.9097757,258.0228635,75.8400484,81.6569741,193.023042,NA,NA,NA,NA,NA,NA
"1699",2018-02-23,6,0,0,2,0,0,0,0,91.30846005,239.298561,100.964773,50.22918434,231.223709,NA,NA,NA,NA,NA,NA
"1700",2018-02-24,7,0,1,2,0,0,0,0,131.8593372,301.8468245,129.618922,81.30624833,271.4009236,NA,NA,NA,NA,NA,NA
"1701",2018-02-25,1,1,0,2,0,0,0,0,60.29100603,390.8195282,174.509606,57.99760962,249.5433876,NA,NA,NA,NA,NA,NA
"1702",2018-02-26,2,0,0,2,0,0,0,0,86.30756338,228.5504224,62.71948807,86.08343215,211.6249883,NA,NA,NA,NA,NA,NA
"1703",2018-02-27,3,0,0,2,0,0,0,0,66.99030159,219.8720371,80.05202827,99.4218471,177.9901117,NA,NA,NA,NA,NA,NA
"1704",2018-02-28,4,0,0,2,0,0,0,0,98.76646624,214.9752453,87.40214531,77.42512376,229.4311983,NA,NA,NA,NA,NA,NA
"1705",2018-03-01,5,0,0,3,0,0,0,0,121.6720686,202.3536643,97.75272938,61.40839013,249.9420307,NA,NA,NA,NA,NA,NA
"1706",2018-03-02,6,0,0,3,0,0,0,0,101.7120811,216.1422518,105.9593625,96.43525842,235.8131079,NA,NA,NA,NA,NA,NA
"1707",2018-03-03,7,0,1,3,0,0,0,0,98.24158928,297.5215836,117.0661748,80.77937665,263.8770673,NA,NA,NA,NA,NA,NA
"1708",2018-03-04,1,1,0,3,0,0,0,0,71.44812548,355.4849938,152.8460416,55.07718287,286.9116738,NA,NA,NA,NA,NA,NA
"1709",2018-03-05,2,0,0,3,0,0,0,0,119.6768277,236.272836,89.98280378,81.87101214,205.9280402,NA,NA,NA,NA,NA,NA
"1710",2018-03-06,3,0,0,3,0,0,0,0,105.3389627,254.0358006,109.1434827,117.8814398,213.6115063,NA,NA,NA,NA,NA,NA
"1711",2018-03-07,4,0,0,3,0,0,0,0,96.3839683,212.1566105,58.98991353,79.2518034,182.0676336,NA,NA,NA,NA,NA,NA
"1712",2018-03-08,5,0,0,3,0,0,0,0,130.9376689,225.1602595,83.20899362,75.42337077,189.0121728,NA,NA,NA,NA,NA,NA
"1713",2018-03-09,6,0,0,3,0,0,0,0,106.1903822,258.2881621,97.92294664,62.24960294,195.5023332,NA,NA,NA,NA,NA,NA
"1714",2018-03-10,7,0,1,3,0,0,0,0,151.5237635,344.8754272,147.4223852,92.68370792,201.7148961,NA,NA,NA,NA,NA,NA
"1715",2018-03-11,1,1,0,3,0,0,0,0,44.51417335,468.8307073,152.2782412,74.55683633,267.9152188,NA,NA,NA,NA,NA,NA
"1716",2018-03-12,2,0,0,3,0,0,0,0,138.1417,266.4001209,110.915536,117.9724074,220.5977828,NA,NA,NA,NA,NA,NA
"1717",2018-03-13,3,0,0,3,0,0,0,0,126.3053958,239.5155906,102.4355367,65.49152257,197.9885232,NA,NA,NA,NA,NA,NA
"1718",2018-03-14,4,0,0,3,0,0,0,0,142.7412991,257.4543735,105.0879511,101.6108947,255.0034398,NA,NA,NA,NA,NA,NA
"1719",2018-03-15,5,0,0,3,0,0,0,0,224.0245439,264.6379324,118.7431066,77.17045262,221.9848914,NA,NA,NA,NA,NA,NA
"1720",2018-03-16,6,0,0,3,0,0,0,0,169.6178561,272.5277471,110.0646801,85.51608424,242.7509817,NA,NA,NA,NA,NA,NA
"1721",2018-03-17,7,0,1,3,0,0,0,0,192.5718637,352.9210124,171.6502942,84.6257281,203.1435115,NA,NA,NA,NA,NA,NA
"1722",2018-03-18,1,1,0,3,0,0,0,0,140.5879523,395.0683174,218.2784239,94.17396007,262.3502485,NA,NA,NA,NA,NA,NA
"1723",2018-03-19,2,0,0,3,0,0,0,0,168.789052,249.1393773,111.5624961,80.02590085,215.8905485,NA,NA,NA,NA,NA,NA
"1724",2018-03-20,3,0,0,3,0,0,0,0,135.2310625,243.391832,135.147672,53.62517188,226.9165124,NA,NA,NA,NA,NA,NA
"1725",2018-03-21,4,0,0,3,0,0,0,0,120.2627421,264.8979199,120.8662453,57.35721226,242.602189,NA,NA,NA,NA,NA,NA
"1726",2018-03-22,5,0,0,3,0,0,0,0,140.6058086,286.1467082,81.23457373,37.66946999,215.868777,NA,NA,NA,NA,NA,NA
"1727",2018-03-23,6,0,0,3,0,0,0,0,135.2267615,251.9906459,98.83463348,73.69905719,230.1969607,NA,NA,NA,NA,NA,NA
"1728",2018-03-24,7,0,1,3,0,0,0,0,175.5338821,361.4172628,154.1109473,68.17149402,201.4900195,NA,NA,NA,NA,NA,NA
"1729",2018-03-25,1,1,0,3,0,0,0,0,72.13962061,465.6918778,208.8664992,77.98199063,231.9156299,NA,NA,NA,NA,NA,NA
"1730",2018-03-26,2,0,0,3,0,0,0,0,148.3653638,248.3899269,113.5847239,65.41878708,242.9263558,NA,NA,NA,NA,NA,NA
"1731",2018-03-27,3,0,0,3,0,0,0,0,156.7223063,319.9866331,134.7582326,70.22728397,282.9241966,NA,NA,NA,NA,NA,NA
"1732",2018-03-28,4,0,0,3,0,0,0,0,136.1834152,320.4291115,142.2007178,73.48535518,283.7998682,NA,NA,NA,NA,NA,NA
"1733",2018-03-29,5,0,0,3,0,0,1,0,369.6278902,405.9472763,266.2013045,27.43372586,330.6128592,NA,NA,NA,NA,NA,NA
"1734",2018-03-30,6,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735",2018-03-31,7,0,1,3,0,0,1,0,416.7887644,558.6294023,320.9347406,52.1670177,270.2695271,NA,NA,NA,NA,NA,NA
"1736",2018-04-01,1,1,0,4,0,0,1,0,68.29646475,565.6194668,197.3381875,85.09760052,263.5827635,NA,NA,NA,NA,NA,NA
"1737",2018-04-02,2,0,0,4,0,1,1,0,43.20036481,478.2606286,177.6806796,87.10099848,270.9776798,NA,NA,NA,NA,NA,NA
"1738",2018-04-03,3,0,0,4,0,0,1,0,135.7245855,312.0424148,134.1958897,37.95471985,236.5454188,NA,NA,NA,NA,NA,NA
"1739",2018-04-04,4,0,0,4,0,0,1,0,115.9329948,318.45009,149.7208966,77.5184361,215.9599996,NA,NA,NA,NA,NA,NA
"1740",2018-04-05,5,0,0,4,0,0,1,0,97.86345278,315.005856,130.186904,60.52409971,217.819515,NA,NA,NA,NA,NA,NA
"1741",2018-04-06,6,0,0,4,0,0,1,0,118.2060816,312.3981219,89.17879047,49.75465286,248.7852563,NA,NA,NA,NA,NA,NA
"1742",2018-04-07,7,0,1,4,0,0,1,0,145.347521,383.9445894,159.8142741,72.55484039,222.5206151,NA,NA,NA,NA,NA,NA
"1743",2018-04-08,1,1,0,4,0,0,1,0,70.91080321,415.8207157,168.6433695,62.91248103,267.8822769,NA,NA,NA,NA,NA,NA
"1744",2018-04-09,2,0,0,4,0,0,1,0,100.9755918,249.6866237,125.7915968,70.19671872,153.6578331,NA,NA,NA,NA,NA,NA
"1745",2018-04-10,3,0,0,4,0,0,1,0,116.487323,260.8190895,84.04971815,89.27293771,203.766869,NA,NA,NA,NA,NA,NA
"1746",2018-04-11,4,0,0,4,0,0,1,0,82.02682342,265.2099493,68.02451012,90.86432767,171.0568704,NA,NA,NA,NA,NA,NA
"1747",2018-04-12,5,0,0,4,0,0,1,0,136.1880548,264.4162545,116.4626213,41.86442728,223.2494426,NA,NA,NA,NA,NA,NA
"1748",2018-04-13,6,0,0,4,0,0,1,0,91.94707941,294.3704276,116.8963829,69.37957404,198.0431506,NA,NA,NA,NA,NA,NA
"1749",2018-04-14,7,0,1,4,0,0,0,0,166.9083033,394.4555657,161.0900964,50.75350699,263.2257637,NA,NA,NA,NA,NA,NA
"1750",2018-04-15,1,1,0,4,0,0,0,0,94.78049101,378.0323917,186.8857416,41.8883153,235.5564371,NA,NA,NA,NA,NA,NA
"1751",2018-04-16,2,0,0,4,0,0,0,0,120.5303097,251.8615088,105.9497178,107.3775428,213.0500371,NA,NA,NA,NA,NA,NA
"1752",2018-04-17,3,0,0,4,0,0,0,0,101.3876351,252.8527411,86.2289875,47.26632467,202.3788839,NA,NA,NA,NA,NA,NA
"1753",2018-04-18,4,0,0,4,0,0,0,0,93.64484507,232.1400713,107.5586089,73.6639311,200.0907275,NA,NA,NA,NA,NA,NA
"1754",2018-04-19,5,0,0,4,0,0,0,0,109.199778,257.136685,103.383706,43.93443716,140.2208525,NA,NA,NA,NA,NA,NA
"1755",2018-04-20,6,0,0,4,0,0,0,0,89.8024722,284.5560751,106.920285,48.22182438,182.1805866,NA,NA,NA,NA,NA,NA
"1756",2018-04-21,7,0,1,4,0,0,0,0,144.9080594,408.9211304,176.4171475,51.72875587,298.8088664,NA,NA,NA,NA,NA,NA
"1757",2018-04-22,1,1,0,4,0,0,0,0,68.33015342,415.8868394,199.76508,79.9425697,245.4141774,NA,NA,NA,NA,NA,NA
"1758",2018-04-23,2,0,0,4,0,0,0,0,89.82686785,242.7967525,101.8199864,105.9709136,177.8413492,NA,NA,NA,NA,NA,NA
"1759",2018-04-24,3,0,0,4,0,0,0,0,97.02710236,227.7713639,85.09187521,52.46231429,175.7018077,NA,NA,NA,NA,NA,NA
"1760",2018-04-25,4,0,0,4,0,0,0,0,68.03256649,226.4759751,93.32464282,47.88612902,234.7584514,NA,NA,NA,NA,NA,NA
"1761",2018-04-26,5,0,0,4,0,0,0,0,132.0243462,250.8274445,122.0682135,68.64351164,240.1641336,NA,NA,NA,NA,NA,NA
"1762",2018-04-27,6,0,0,4,0,0,0,0,64.07361681,274.4302601,112.2911049,50.35031649,217.3256672,NA,NA,NA,NA,NA,NA
"1763",2018-04-28,7,0,1,4,0,0,0,0,145.3771135,380.2542237,137.3273501,62.65814645,245.1788464,NA,NA,NA,NA,NA,NA
"1764",2018-04-29,1,1,0,4,0,0,0,0,112.634849,426.4479051,179.1394543,49.88404926,404.9645393,NA,NA,NA,NA,NA,NA
"1765",2018-04-30,2,0,0,4,0,0,0,0,152.2804724,426.9183979,127.9194482,68.61942711,349.2225305,NA,NA,NA,NA,NA,NA
"1766",2018-05-01,3,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1767",2018-05-02,4,0,0,5,0,0,0,0,114.0813376,282.2983478,133.1669237,66.94369178,206.1620373,NA,NA,NA,NA,NA,NA
"1768",2018-05-03,5,0,0,5,0,0,0,0,123.9751601,286.8174434,118.8454101,54.54905306,211.8779654,NA,NA,NA,NA,NA,NA
"1769",2018-05-04,6,0,0,5,0,0,0,0,98.29385134,296.7710763,114.1074295,52.57374915,248.6014708,NA,NA,NA,NA,NA,NA
"1770",2018-05-05,7,0,1,5,0,0,0,0,127.6875249,335.7491348,152.1228449,62.51613392,302.5141555,NA,NA,NA,NA,NA,NA
"1771",2018-05-06,1,1,0,5,0,0,0,0,56.22581881,376.9398012,204.5540399,70.86162291,203.1807861,NA,NA,NA,NA,NA,NA
"1772",2018-05-07,2,0,0,5,0,0,0,0,134.4869833,332.9931154,149.5142208,72.28678083,191.1514572,NA,NA,NA,NA,NA,NA
"1773",2018-05-08,3,0,0,5,0,0,0,0,118.4231598,334.0449102,178.3260546,70.83757606,239.071406,NA,NA,NA,NA,NA,NA
"1774",2018-05-09,4,0,0,5,0,0,0,0,147.863208,366.5946148,150.0405492,52.41711265,257.1288692,NA,NA,NA,NA,NA,NA
"1775",2018-05-10,5,0,0,5,0,1,0,0,65.37001301,499.7350131,213.6206438,53.52476846,301.1983607,NA,NA,NA,NA,NA,NA
"1776",2018-05-11,6,0,0,5,0,0,1,0,206.8119506,494.2691163,239.4777102,80.07919789,283.0148448,NA,NA,NA,NA,NA,NA
"1777",2018-05-12,7,0,1,5,0,0,0,0,150.0261395,603.3364445,287.0967828,74.42950252,279.2700367,NA,NA,NA,NA,NA,NA
"1778",2018-05-13,1,1,0,5,0,0,0,0,86.01256111,569.3571696,283.6837738,70.38224248,292.4534626,NA,NA,NA,NA,NA,NA
"1779",2018-05-14,2,0,0,5,0,0,0,0,98.7583694,300.1123155,109.487564,62.15011683,256.3742725,NA,NA,NA,NA,NA,NA
